solver,nprocs,topology,nx_global,ny_global,nx_local,ny_local,iteration,kernel_walltime_seconds
manual_kernel,16,1x16,32770,8194,32770,514,43,0.006062294
manual_kernel,16,1x16,32770,8194,32770,514,44,0.006108279
manual_kernel,16,1x16,32770,8194,32770,514,45,0.006459213
manual_kernel,16,1x16,32770,8194,32770,514,46,0.006107176
manual_kernel,16,1x16,32770,8194,32770,514,47,0.006073466
manual_kernel,16,1x16,32770,8194,32770,514,48,0.006024476
manual_kernel,16,1x16,32770,8194,32770,514,49,0.006022827
manual_kernel,16,1x16,32770,8194,32770,514,50,0.006399868
manual_kernel,16,1x16,32770,8194,32770,514,51,0.006004791
manual_kernel,16,1x16,32770,8194,32770,514,52,0.006000170
manual_kernel,16,1x16,32770,8194,32770,514,53,0.006012297
manual_kernel,16,1x16,32770,8194,32770,514,54,0.006056168
manual_kernel,16,1x16,32770,8194,32770,514,55,0.006157047
manual_kernel,16,1x16,32770,8194,32770,514,56,0.006168501
manual_kernel,16,1x16,32770,8194,32770,514,57,0.006155830
manual_kernel,16,1x16,32770,8194,32770,514,58,0.006156150
manual_kernel,16,1x16,32770,8194,32770,514,59,0.006147831
manual_kernel,16,1x16,32770,8194,32770,514,60,0.006451963
manual_kernel,16,1x16,32770,8194,32770,514,61,0.006054297
manual_kernel,16,1x16,32770,8194,32770,514,62,0.006052347
manual_kernel,16,1x16,32770,8194,32770,514,63,0.006036310
manual_kernel,16,1x16,32770,8194,32770,514,64,0.006035290
manual_kernel,16,1x16,32770,8194,32770,514,65,0.006045909
manual_kernel,16,1x16,32770,8194,32770,514,66,0.006089752
manual_kernel,16,1x16,32770,8194,32770,514,67,0.006055961
manual_kernel,16,1x16,32770,8194,32770,514,68,0.006061049
manual_kernel,16,1x16,32770,8194,32770,514,69,0.006059417
manual_kernel,16,1x16,32770,8194,32770,514,70,0.006458125
manual_kernel,16,1x16,32770,8194,32770,514,71,0.006064025
manual_kernel,16,1x16,32770,8194,32770,514,72,0.006015833
manual_kernel,16,1x16,32770,8194,32770,514,73,0.006009880
manual_kernel,16,1x16,32770,8194,32770,514,74,0.006020123
manual_kernel,16,1x16,32770,8194,32770,514,75,0.006015127
manual_kernel,16,1x16,32770,8194,32770,514,76,0.006014298
manual_kernel,16,1x16,32770,8194,32770,514,77,0.006012923
manual_kernel,16,1x16,32770,8194,32770,514,78,0.006034171
manual_kernel,16,1x16,32770,8194,32770,514,79,0.006030235
manual_kernel,16,1x16,32770,8194,32770,514,80,0.006493512
manual_kernel,16,1x16,32770,8194,32770,514,81,0.006099065
manual_kernel,16,1x16,32770,8194,32770,514,82,0.006098426
manual_kernel,16,1x16,32770,8194,32770,514,83,0.006116249
manual_kernel,16,1x16,32770,8194,32770,514,84,0.006102553
manual_kernel,16,1x16,32770,8194,32770,514,85,0.006095289
manual_kernel,16,1x16,32770,8194,32770,514,86,0.006125399
manual_kernel,16,1x16,32770,8194,32770,514,87,0.006147255
manual_kernel,16,1x16,32770,8194,32770,514,88,0.006141783
manual_kernel,16,1x16,32770,8194,32770,514,89,0.006166006
manual_kernel,16,1x16,32770,8194,32770,514,90,0.006491915
manual_kernel,16,1x16,32770,8194,32770,514,91,0.006066810
manual_kernel,16,1x16,32770,8194,32770,514,92,0.006088760
manual_kernel,16,1x16,32770,8194,32770,514,93,0.006078968
manual_kernel,16,1x16,32770,8194,32770,514,94,0.006079129
manual_kernel,16,1x16,32770,8194,32770,514,95,0.006086297
manual_kernel,16,1x16,32770,8194,32770,514,96,0.006072953
manual_kernel,16,1x16,32770,8194,32770,514,97,0.006071929
manual_kernel,16,1x16,32770,8194,32770,514,98,0.006074361
manual_kernel,16,1x16,32770,8194,32770,514,99,0.006056826
manual_kernel,16,1x16,32770,8194,32770,514,100,0.006460461
manual_kernel,16,1x16,32770,8194,32770,514,101,0.006056089
manual_kernel,16,1x16,32770,8194,32770,514,102,0.006064218
manual_kernel,16,1x16,32770,8194,32770,514,103,0.006076537
manual_kernel,16,1x16,32770,8194,32770,514,104,0.006075578
manual_kernel,16,1x16,32770,8194,32770,514,105,0.006109911
manual_kernel,16,1x16,32770,8194,32770,514,106,0.006115123
manual_kernel,16,1x16,32770,8194,32770,514,107,0.006119412
manual_kernel,16,1x16,32770,8194,32770,514,108,0.006111065
manual_kernel,16,1x16,32770,8194,32770,514,109,0.006124567
manual_kernel,16,1x16,32770,8194,32770,514,110,0.006482988
manual_kernel,16,1x16,32770,8194,32770,514,111,0.006061369
manual_kernel,16,1x16,32770,8194,32770,514,112,0.006065625
manual_kernel,16,1x16,32770,8194,32770,514,113,0.006073947
manual_kernel,16,1x16,32770,8194,32770,514,114,0.006064374
manual_kernel,16,1x16,32770,8194,32770,514,115,0.006065750
manual_kernel,16,1x16,32770,8194,32770,514,116,0.006058746
manual_kernel,16,1x16,32770,8194,32770,514,117,0.006061401
manual_kernel,16,1x16,32770,8194,32770,514,118,0.006048698
manual_kernel,16,1x16,32770,8194,32770,514,119,0.006115892
manual_kernel,16,1x16,32770,8194,32770,514,120,0.006490312
manual_kernel,16,1x16,32770,8194,32770,514,121,0.006079253
manual_kernel,16,1x16,32770,8194,32770,514,122,0.006092342
manual_kernel,16,1x16,32770,8194,32770,514,123,0.006097526
manual_kernel,16,1x16,32770,8194,32770,514,124,0.006090197
manual_kernel,16,1x16,32770,8194,32770,514,125,0.006080310
manual_kernel,16,1x16,32770,8194,32770,514,126,0.006108085
manual_kernel,16,1x16,32770,8194,32770,514,127,0.006102389
manual_kernel,16,1x16,32770,8194,32770,514,128,0.006088276
manual_kernel,16,1x16,32770,8194,32770,514,129,0.006051322
manual_kernel,16,1x16,32770,8194,32770,514,130,0.006433514
manual_kernel,16,1x16,32770,8194,32770,514,131,0.006099960
manual_kernel,16,1x16,32770,8194,32770,514,132,0.006197238
manual_kernel,16,1x16,32770,8194,32770,514,133,0.006220278
manual_kernel,16,1x16,32770,8194,32770,514,134,0.006213557
manual_kernel,16,1x16,32770,8194,32770,514,135,0.006180341
manual_kernel,16,1x16,32770,8194,32770,514,136,0.006197813
manual_kernel,16,1x16,32770,8194,32770,514,137,0.006157974
manual_kernel,16,1x16,32770,8194,32770,514,138,0.006134487
manual_kernel,16,1x16,32770,8194,32770,514,139,0.006140215
manual_kernel,16,1x16,32770,8194,32770,514,140,0.006525162
manual_kernel,16,1x16,32770,8194,32770,514,141,0.006152119
manual_kernel,16,1x16,32770,8194,32770,514,142,0.006141559
manual_kernel,16,1x16,32770,8194,32770,514,143,0.006139542
manual_kernel,16,1x16,32770,8194,32770,514,144,0.006116473
manual_kernel,16,1x16,32770,8194,32770,514,145,0.006092248
manual_kernel,16,1x16,32770,8194,32770,514,146,0.006196662
manual_kernel,16,1x16,32770,8194,32770,514,147,0.006213269
manual_kernel,16,1x16,32770,8194,32770,514,148,0.006216276
manual_kernel,16,1x16,32770,8194,32770,514,149,0.006163446
manual_kernel,16,1x16,32770,8194,32770,514,150,0.006530249
manual_kernel,16,1x16,32770,8194,32770,514,151,0.006151958
manual_kernel,16,1x16,32770,8194,32770,514,152,0.006140727
manual_kernel,16,1x16,32770,8194,32770,514,153,0.006119736
manual_kernel,16,1x16,32770,8194,32770,514,154,0.006112632
manual_kernel,16,1x16,32770,8194,32770,514,155,0.006095384
manual_kernel,16,1x16,32770,8194,32770,514,156,0.006080217
manual_kernel,16,1x16,32770,8194,32770,514,157,0.006065114
manual_kernel,16,1x16,32770,8194,32770,514,158,0.006122648
manual_kernel,16,1x16,32770,8194,32770,514,159,0.006271827
manual_kernel,16,1x16,32770,8194,32770,514,160,0.006665830
manual_kernel,16,1x16,32770,8194,32770,514,161,0.006253043
manual_kernel,16,1x16,32770,8194,32770,514,162,0.006260403
manual_kernel,16,1x16,32770,8194,32770,514,163,0.006245587
manual_kernel,16,1x16,32770,8194,32770,514,164,0.006152472
manual_kernel,16,1x16,32770,8194,32770,514,165,0.006135607
manual_kernel,16,1x16,32770,8194,32770,514,166,0.006115896
manual_kernel,16,1x16,32770,8194,32770,514,167,0.006112024
manual_kernel,16,1x16,32770,8194,32770,514,168,0.006112152
manual_kernel,16,1x16,32770,8194,32770,514,169,0.006117881
manual_kernel,16,1x16,32770,8194,32770,514,170,0.006432045
manual_kernel,16,1x16,32770,8194,32770,514,171,0.006058553
manual_kernel,16,1x16,32770,8194,32770,514,172,0.006098376
manual_kernel,16,1x16,32770,8194,32770,514,173,0.006109848
manual_kernel,16,1x16,32770,8194,32770,514,174,0.006123704
manual_kernel,16,1x16,32770,8194,32770,514,175,0.006148024
manual_kernel,16,1x16,32770,8194,32770,514,176,0.006143766
manual_kernel,16,1x16,32770,8194,32770,514,177,0.006132438
manual_kernel,16,1x16,32770,8194,32770,514,178,0.006103737
manual_kernel,16,1x16,32770,8194,32770,514,179,0.006098777
manual_kernel,16,1x16,32770,8194,32770,514,180,0.006487404
manual_kernel,16,1x16,32770,8194,32770,514,181,0.006106200
manual_kernel,16,1x16,32770,8194,32770,514,182,0.006111704
manual_kernel,16,1x16,32770,8194,32770,514,183,0.006118743
manual_kernel,16,1x16,32770,8194,32770,514,184,0.006100537
manual_kernel,16,1x16,32770,8194,32770,514,185,0.006074937
manual_kernel,16,1x16,32770,8194,32770,514,186,0.006071961
manual_kernel,16,1x16,32770,8194,32770,514,187,0.006070070
manual_kernel,16,1x16,32770,8194,32770,514,188,0.006137335
manual_kernel,16,1x16,32770,8194,32770,514,189,0.006172919
manual_kernel,16,1x16,32770,8194,32770,514,190,0.006552425
manual_kernel,16,1x16,32770,8194,32770,514,191,0.006215701
manual_kernel,16,1x16,32770,8194,32770,514,192,0.006219829
manual_kernel,16,1x16,32770,8194,32770,514,193,0.006218805
manual_kernel,16,1x16,32770,8194,32770,514,194,0.006218004
manual_kernel,16,1x16,32770,8194,32770,514,195,0.006207894
manual_kernel,16,1x16,32770,8194,32770,514,196,0.006187254
manual_kernel,16,1x16,32770,8194,32770,514,197,0.006155926
manual_kernel,16,1x16,32770,8194,32770,514,198,0.006161976
manual_kernel,16,1x16,32770,8194,32770,514,199,0.006178230
manual_kernel,16,1x16,32770,8194,32770,514,200,0.006547243
